 5.022313e-01  5.265023e-01  5.374724e-01  5.211052e-01  5.627313e-01  5.835503e-01  5.731134e-01  4.346894e-01  4.663999e-01  4.782233e-01  4.513007e-01  4.502014e-01  4.914895e-01  4.179308e-01  4.018404e-01  3.369797e-01  3.153273e-01  2.868411e-01  3.153609e-01  3.262902e-01  2.501543e-01  3.565955e-01  1.991932e-01  2.445570e-01  2.465589e-01  2.288153e-01  2.215953e-01  1.278755e-01  2.879692e-01  1.666259e-01  1.298016e-01  1.390626e-01  1.052968e-01  1.019353e-01 -6.804367e-03  1.709239e-01  5.064557e-02  9.251421e-03  1.658339e-02 -1.069740e-02 -3.056261e-02 -9.927304e-02  1.453009e-01 -5.895438e-02 -1.447101e-01 -7.789543e-02 -1.324411e-01 -1.419312e-01 -1.768129e-01  1.267086e-01 -1.431364e-01 -2.369175e-01 -1.792624e-01 -2.195678e-01 -2.058406e-01 -1.987156e-01  6.080685e-02 -1.674309e-01 -2.042761e-01 -2.064513e-01 -2.399052e-01 -1.764681e-01 -4.736095e-02  1.474828e-02 -2.555293e-01 -3.237770e-01 -3.438405e-01 -3.860092e-01 -2.920117e-01 -1.427329e-01 -5.452153e-02 -4.212515e-01 -4.799562e-01 -5.206032e-01 -5.166703e-01 -3.792304e-01 -2.189142e-01 -7.631860e-02 -5.225881e-01 -5.614373e-01 -5.562519e-01 -5.181307e-01 -4.294245e-01 -2.358682e-01 -8.381202e-02 -5.324175e-01 -5.788436e-01 -5.772989e-01 -5.485675e-01 -4.709694e-01 -3.338196e-01 -1.519013e-01 -5.839630e-01 -6.232110e-01 -6.371215e-01 -5.771307e-01 -5.153605e-01 -3.551428e-01 -2.081891e-01 -6.407674e-01 -6.697529e-01 -6.712598e-01 -6.509728e-01 -5.779830e-01 -4.188580e-01 -2.035895e-01 -6.074107e-01 -6.664086e-01 -6.903699e-01 -6.678109e-01 -5.813794e-01 -4.750270e-01
 4.595371e-01  5.475796e-01  5.506238e-01  5.710198e-01  5.462945e-01  5.309075e-01  4.908549e-01  3.791841e-01  4.815595e-01  4.716391e-01  4.513853e-01  4.347085e-01  4.171017e-01  3.691456e-01  3.488514e-01  3.774631e-01  3.687117e-01  3.319778e-01  3.198586e-01  3.220486e-01  2.537719e-01  3.282791e-01  2.661241e-01  2.924973e-01  2.727141e-01  2.154114e-01  2.014554e-01  1.375417e-01  2.896227e-01  2.114110e-01  1.927087e-01  1.131716e-01  6.417774e-02 -1.386601e-02 -9.978463e-02  1.520413e-01 -1.069195e-02 -4.661025e-02 -5.276268e-02 -1.174931e-01 -2.190694e-01 -2.596032e-01  1.045333e-01 -1.643432e-01 -1.981841e-01 -1.901722e-01 -2.908326e-01 -3.556137e-01 -3.901437e-01  3.838117e-02 -2.840252e-01 -3.382987e-01 -3.333036e-01 -4.151252e-01 -4.910226e-01 -4.959008e-01 -5.565997e-02 -3.879894e-01 -3.830918e-01 -4.294970e-01 -4.706496e-01 -4.342431e-01 -8.631577e-02 -6.583109e-02 -4.335481e-01 -4.627532e-01 -5.058752e-01 -5.382329e-01 -5.242751e-01 -1.210593e-01 -9.736905e-02 -4.839689e-01 -5.512994e-01 -5.867675e-01 -6.049400e-01 -5.486374e-01 -1.712762e-01 -8.960796e-02 -5.288025e-01 -6.010883e-01 -5.906400e-01 -5.934605e-01 -5.447082e-01 -1.824123e-01 -9.316907e-02 -5.439616e-01 -6.492828e-01 -6.309671e-01 -6.169035e-01 -6.222457e-01 -2.871225e-01 -1.596269e-01 -6.141763e-01 -7.370826e-01 -7.409474e-01 -7.004735e-01 -6.866068e-01 -3.099036e-01 -2.197838e-01 -6.796910e-01 -7.957404e-01 -8.027452e-01 -7.590091e-01 -7.319664e-01 -3.526761e-01 -2.084691e-01 -6.397935e-01 -7.576291e-01 -8.249831e-01 -7.579868e-01 -7.202728e-01 -3.938251e-01
 4.395793e-01  5.422572e-01  5.119829e-01  5.163801e-01  5.155409e-01  5.298411e-01  4.866643e-01  3.514811e-01  4.455062e-01  4.139360e-01  3.912092e-01  3.910861e-01  3.956593e-01  3.558973e-01  3.081004e-01  3.305614e-01  2.907152e-01  2.612401e-01  2.450218e-01  2.569007e-01  1.940946e-01  2.685835e-01  1.557905e-01  1.393606e-01  9.025416e-02  6.227510e-02  6.704488e-02  3.350734e-02  1.948894e-01  2.932314e-02 -2.515456e-03 -9.695817e-02 -1.285790e-01 -1.420042e-01 -1.599891e-01  9.697135e-02 -1.348948e-01 -1.790243e-01 -2.264682e-01 -2.448179e-01 -2.488388e-01 -2.737110e-01  7.293534e-02 -2.625297e-01 -2.967549e-01 -3.314526e-01 -3.692190e-01 -3.641566e-01 -3.884850e-01  1.059276e-02 -3.585757e-01 -4.011599e-01 -4.377153e-01 -4.568807e-01 -4.755922e-01 -5.110293e-01 -6.800619e-02 -4.364210e-01 -4.646351e-01 -5.061005e-01 -4.800565e-01 -4.037202e-01 -5.846920e-02 -7.728645e-02 -5.006793e-01 -5.341234e-01 -5.708602e-01 -5.463814e-01 -4.728090e-01 -9.395858e-02 -1.092585e-01 -5.641389e-01 -6.077568e-01 -6.312922e-01 -6.078541e-01 -5.154862e-01 -1.487961e-01 -1.059277e-01 -6.164271e-01 -6.575258e-01 -6.765001e-01 -6.628345e-01 -5.884005e-01 -1.849459e-01 -1.245656e-01 -6.682205e-01 -7.193696e-01 -7.394930e-01 -7.204968e-01 -6.752192e-01 -2.802256e-01 -1.772014e-01 -7.292185e-01 -7.805634e-01 -7.879625e-01 -7.510303e-01 -6.767764e-01 -2.826570e-01 -2.166446e-01 -7.810197e-01 -8.241961e-01 -8.340827e-01 -8.077998e-01 -7.194389e-01 -3.211844e-01 -2.060775e-01 -7.525580e-01 -8.109336e-01 -8.445890e-01 -8.142022e-01 -7.350366e-01 -3.655111e-01
 4.321517e-01  5.797896e-01  5.667318e-01  5.344415e-01  5.283100e-01  5.165104e-01  4.951272e-01  3.370803e-01  4.553613e-01  4.281638e-01  3.657401e-01  3.701193e-01  3.590807e-01  3.590221e-01  2.941836e-01  3.215572e-01  2.774800e-01  2.120598e-01  2.032810e-01  2.066293e-01  1.815332e-01  2.524407e-01  1.207439e-01  9.296746e-02  2.921995e-02 -7.811025e-03  2.213836e-04 -1.997087e-04  1.857774e-01 -5.239715e-03 -6.263836e-02 -1.637359e-01 -1.562511e-01 -1.846694e-01 -1.707180e-01  1.007250e-01 -1.420372e-01 -1.844857e-01 -2.398728e-01 -2.183376e-01 -2.214437e-01 -2.272185e-01  1.170869e-01 -2.300432e-01 -2.714343e-01 -2.985524e-01 -3.065720e-01 -3.099079e-01 -3.179620e-01  7.631322e-02 -2.976468e-01 -3.451064e-01 -3.915057e-01 -3.727739e-01 -4.012939e-01 -4.272372e-01  8.528932e-03 -3.634687e-01 -3.873007e-01 -4.178872e-01 -3.837292e-01 -2.936226e-01  1.266453e-02  4.384807e-03 -4.053078e-01 -4.604612e-01 -4.828118e-01 -4.540022e-01 -3.756504e-01 -2.689679e-02 -2.850848e-02 -4.894631e-01 -5.610877e-01 -5.658652e-01 -5.412112e-01 -4.429508e-01 -9.828997e-02 -4.035310e-02 -6.093062e-01 -6.583347e-01 -6.437525e-01 -6.283580e-01 -5.433262e-01 -1.464998e-01 -5.527616e-02 -6.622856e-01 -7.218255e-01 -7.168257e-01 -6.870873e-01 -6.218308e-01 -2.347794e-01 -1.004771e-01 -7.202186e-01 -7.816859e-01 -7.719227e-01 -7.360787e-01 -6.283849e-01 -2.430209e-01 -1.383335e-01 -7.828439e-01 -8.447441e-01 -8.400249e-01 -8.270670e-01 -7.134068e-01 -2.948703e-01 -1.445305e-01 -7.906681e-01 -8.633341e-01 -8.895107e-01 -8.597976e-01 -7.630250e-01 -3.498363e-01
 4.563165e-01  5.349738e-01  5.144793e-01  4.784455e-01  4.743801e-01  4.771622e-01  4.609833e-01  3.629133e-01  4.253068e-01  3.979070e-01  3.436354e-01  3.465967e-01  3.537882e-01  3.419885e-01  3.201833e-01  3.030309e-01  2.499613e-01  2.044866e-01  1.943129e-01  2.175091e-01  1.774842e-01  2.587523e-01  1.179482e-01  8.429341e-02  3.946806e-02  2.286106e-03  3.216759e-02  9.005666e-03  1.904761e-01  1.398694e-02 -4.739446e-02 -1.135992e-01 -1.382496e-01 -1.297547e-01 -1.341444e-01  1.037966e-01 -1.044359e-01 -1.593618e-01 -1.932039e-01 -2.080857e-01 -1.926342e-01 -2.012444e-01  1.038357e-01 -2.088388e-01 -2.718957e-01 -2.986539e-01 -3.285764e-01 -3.212878e-01 -3.300772e-01  3.047967e-02 -3.203599e-01 -3.862693e-01 -4.222639e-01 -4.227756e-01 -4.331286e-01 -4.432583e-01 -4.232717e-02 -3.910649e-01 -4.360779e-01 -4.456833e-01 -4.110412e-01 -3.379378e-01 -6.709926e-03 -3.420306e-02 -4.061188e-01 -4.727226e-01 -4.906943e-01 -4.589201e-01 -4.044392e-01 -4.554847e-02 -7.304731e-02 -4.833899e-01 -5.654304e-01 -5.808029e-01 -5.552937e-01 -4.931635e-01 -1.240827e-01 -1.013315e-01 -6.097388e-01 -6.720023e-01 -6.788459e-01 -6.465370e-01 -5.968956e-01 -1.782637e-01 -1.298387e-01 -6.702235e-01 -7.472925e-01 -7.549011e-01 -7.162417e-01 -6.834255e-01 -2.702851e-01 -1.835258e-01 -7.303913e-01 -8.076102e-01 -8.033326e-01 -7.661596e-01 -7.111665e-01 -2.816841e-01 -2.321513e-01 -8.035280e-01 -8.692872e-01 -8.750915e-01 -8.499933e-01 -7.973822e-01 -3.331300e-01 -2.322267e-01 -8.052074e-01 -8.801336e-01 -9.008574e-01 -8.623792e-01 -8.123496e-01 -3.778746e-01
 4.834681e-01  5.657038e-01  5.375877e-01  5.011562e-01  5.222189e-01  4.999603e-01  4.830425e-01  3.791227e-01  4.388371e-01  4.134473e-01  3.662170e-01  3.943476e-01  3.770408e-01  3.597175e-01  3.316030e-01  3.140736e-01  2.662783e-01  2.296614e-01  2.349813e-01  2.284574e-01  1.936939e-01  2.659042e-01  1.317063e-01  1.110087e-01  6.717909e-02  4.681549e-02  4.482968e-02  2.743233e-02  1.958581e-01  2.024923e-02 -2.357552e-02 -7.994208e-02 -9.746558e-02 -1.186603e-01 -1.169425e-01  1.045949e-01 -8.769241e-02 -1.304589e-01 -1.673699e-01 -1.795461e-01 -1.938675e-01 -2.007116e-01  9.739976e-02 -1.999309e-01 -2.553688e-01 -2.825541e-01 -2.951831e-01 -3.124337e-01 -3.158381e-01  2.932446e-02 -2.981590e-01 -3.596898e-01 -3.847594e-01 -3.914121e-01 -4.195526e-01 -4.221711e-01 -4.631873e-02 -3.718729e-01 -4.215981e-01 -4.196617e-01 -3.997631e-01 -3.524105e-01 -2.257061e-02 -4.121624e-02 -3.898807e-01 -4.514773e-01 -4.535494e-01 -4.471784e-01 -4.042589e-01 -5.884090e-02 -7.422177e-02 -4.475354e-01 -5.255200e-01 -5.311475e-01 -5.397382e-01 -4.865043e-01 -1.368867e-01 -1.058344e-01 -5.698645e-01 -6.281891e-01 -6.271125e-01 -6.301748e-01 -5.883851e-01 -1.930377e-01 -1.368793e-01 -6.376506e-01 -7.112216e-01 -7.086665e-01 -7.002848e-01 -6.807790e-01 -2.868794e-01 -1.952666e-01 -7.004410e-01 -7.777947e-01 -7.709954e-01 -7.578142e-01 -7.203387e-01 -3.081845e-01 -2.513990e-01 -7.839286e-01 -8.452121e-01 -8.444158e-01 -8.365527e-01 -8.002945e-01 -3.627142e-01 -2.548154e-01 -7.938612e-01 -8.633083e-01 -8.719270e-01 -8.560563e-01 -8.175129e-01 -4.080571e-01
 4.767995e-01  5.520362e-01  5.301503e-01  4.993679e-01  4.996613e-01  4.707204e-01  4.630267e-01  3.730826e-01  4.289456e-01  4.070886e-01  3.768113e-01  3.910492e-01  3.638405e-01  3.545848e-01  3.302749e-01  3.076898e-01  2.599233e-01  2.355739e-01  2.317446e-01  2.115158e-01  1.922908e-01  2.649416e-01  1.308990e-01  1.045263e-01  6.898499e-02  4.495429e-02  2.446104e-02  1.249590e-02  1.844905e-01 -7.037415e-03 -5.634103e-02 -9.410516e-02 -1.125016e-01 -1.472631e-01 -1.464989e-01  8.431155e-02 -1.314345e-01 -1.719672e-01 -1.940128e-01 -2.065371e-01 -2.253237e-01 -2.309924e-01  8.010253e-02 -2.266042e-01 -2.725426e-01 -2.960441e-01 -3.036337e-01 -3.181674e-01 -3.299616e-01  1.553962e-02 -3.192819e-01 -3.627402e-01 -3.818501e-01 -3.920582e-01 -4.103804e-01 -4.217155e-01 -5.146877e-02 -3.717270e-01 -4.030722e-01 -3.981416e-01 -3.889318e-01 -3.245894e-01 -1.897794e-02 -4.054175e-02 -3.791588e-01 -4.269598e-01 -4.268995e-01 -4.214272e-01 -3.651822e-01 -5.394759e-02 -6.993003e-02 -4.367675e-01 -5.006070e-01 -5.036454e-01 -5.065430e-01 -4.443696e-01 -1.282380e-01 -9.639648e-02 -5.404982e-01 -5.947202e-01 -6.046451e-01 -5.953140e-01 -5.388893e-01 -1.842928e-01 -1.282144e-01 -6.081772e-01 -6.802057e-01 -6.867184e-01 -6.747233e-01 -6.378815e-01 -2.800189e-01 -1.895820e-01 -6.773481e-01 -7.498573e-01 -7.516932e-01 -7.390433e-01 -6.860688e-01 -3.031902e-01 -2.468978e-01 -7.638929e-01 -8.250387e-01 -8.300927e-01 -8.244497e-01 -7.680936e-01 -3.589795e-01 -2.537104e-01 -7.804831e-01 -8.494813e-01 -8.546815e-01 -8.397020e-01 -7.865630e-01 -3.992240e-01
 4.938338e-01  5.903919e-01  5.586392e-01  5.324423e-01  5.303356e-01  5.061239e-01  4.852178e-01  3.873730e-01  4.661220e-01  4.340412e-01  4.018139e-01  4.136080e-01  3.900326e-01  3.642157e-01  3.420474e-01  3.386876e-01  2.853415e-01  2.559917e-01  2.501673e-01  2.386789e-01  2.016386e-01  2.777605e-01  1.620830e-01  1.229184e-01  8.317706e-02  6.880745e-02  5.552541e-02  2.523790e-02  1.988181e-01  2.189991e-02 -3.434436e-02 -7.827443e-02 -9.010719e-02 -1.122157e-01 -1.336160e-01  9.814218e-02 -1.004249e-01 -1.455601e-01 -1.764947e-01 -1.898490e-01 -1.980364e-01 -2.179698e-01  9.289370e-02 -1.949055e-01 -2.414188e-01 -2.730076e-01 -2.808907e-01 -2.921203e-01 -3.148441e-01  2.854397e-02 -2.898530e-01 -3.269546e-01 -3.541290e-01 -3.624689e-01 -3.760427e-01 -4.009773e-01 -3.647606e-02 -3.454436e-01 -3.728549e-01 -3.815155e-01 -3.713471e-01 -3.122330e-01 -1.420477e-02 -3.314151e-02 -3.680973e-01 -4.126334e-01 -4.223944e-01 -4.148015e-01 -3.612954e-01 -5.323039e-02 -6.734456e-02 -4.319487e-01 -4.924856e-01 -4.999848e-01 -5.032060e-01 -4.488577e-01 -1.296830e-01 -9.538658e-02 -5.321275e-01 -5.897438e-01 -5.969473e-01 -5.915642e-01 -5.473004e-01 -1.859758e-01 -1.281768e-01 -6.053083e-01 -6.748960e-01 -6.817111e-01 -6.796267e-01 -6.551264e-01 -2.847345e-01 -1.909091e-01 -6.766681e-01 -7.483600e-01 -7.532724e-01 -7.482748e-01 -7.080926e-01 -3.091007e-01 -2.496730e-01 -7.650417e-01 -8.295798e-01 -8.367813e-01 -8.316930e-01 -7.899433e-01 -3.663616e-01 -2.572026e-01 -7.830264e-01 -8.520447e-01 -8.576228e-01 -8.479560e-01 -8.071332e-01 -4.080430e-01
 4.956790e-01  5.830473e-01  5.576555e-01  5.367535e-01  5.317324e-01  5.067519e-01  4.925844e-01  3.886460e-01  4.638897e-01  4.386159e-01  4.161829e-01  4.190163e-01  3.954977e-01  3.732398e-01  3.423107e-01  3.398586e-01  3.001664e-01  2.755467e-01  2.644897e-01  2.479875e-01  2.159802e-01  2.836388e-01  1.751810e-01  1.446669e-01  1.079211e-01  8.720372e-02  6.867318e-02  4.395046e-02  2.048909e-01  3.193548e-02 -1.379409e-02 -5.768832e-02 -7.349049e-02 -9.800254e-02 -1.125146e-01  1.055321e-01 -8.804878e-02 -1.234446e-01 -1.601319e-01 -1.733363e-01 -1.875457e-01 -1.965211e-01  9.984112e-02 -1.845571e-01 -2.194331e-01 -2.569606e-01 -2.679465e-01 -2.817110e-01 -2.939748e-01  3.647722e-02 -2.793648e-01 -3.036915e-01 -3.389365e-01 -3.507074e-01 -3.637134e-01 -3.805033e-01 -2.914936e-02 -3.344428e-01 -3.482833e-01 -3.604877e-01 -3.531150e-01 -2.929064e-01 -4.828210e-03 -2.614120e-02 -3.591750e-01 -3.942165e-01 -4.052490e-01 -4.000654e-01 -3.439254e-01 -4.601079e-02 -6.256158e-02 -4.279214e-01 -4.776480e-01 -4.888527e-01 -4.929224e-01 -4.376854e-01 -1.223153e-01 -9.081821e-02 -5.255812e-01 -5.743255e-01 -5.856732e-01 -5.882376e-01 -5.388980e-01 -1.815262e-01 -1.291203e-01 -6.105833e-01 -6.685010e-01 -6.779204e-01 -6.826251e-01 -6.467048e-01 -2.806647e-01 -1.935021e-01 -6.833289e-01 -7.416836e-01 -7.475540e-01 -7.469111e-01 -7.000917e-01 -3.045425e-01 -2.524219e-01 -7.685687e-01 -8.250269e-01 -8.291300e-01 -8.277286e-01 -7.819664e-01 -3.638332e-01 -2.656685e-01 -7.927172e-01 -8.526898e-01 -8.583837e-01 -8.495512e-01 -8.047848e-01 -4.091832e-01
 4.927763e-01  5.825108e-01  5.602524e-01  5.374998e-01  5.312943e-01  5.070433e-01  4.909510e-01  3.871976e-01  4.643208e-01  4.380715e-01  4.158769e-01  4.189203e-01  3.925391e-01  3.660209e-01  3.391529e-01  3.304379e-01  2.913630e-01  2.656709e-01  2.570439e-01  2.397290e-01  2.068154e-01  2.786937e-01  1.646050e-01  1.298254e-01  9.541331e-02  8.151462e-02  6.139587e-02  3.535678e-02  1.998862e-01  2.645068e-02 -2.561889e-02 -6.934171e-02 -7.808423e-02 -1.036550e-01 -1.198538e-01  1.024490e-01 -9.618300e-02 -1.329477e-01 -1.667892e-01 -1.747908e-01 -1.949601e-01 -2.029948e-01  1.030350e-01 -1.850019e-01 -2.242915e-01 -2.568352e-01 -2.640197e-01 -2.889227e-01 -3.013257e-01  4.042347e-02 -2.755563e-01 -3.025170e-01 -3.378199e-01 -3.469331e-01 -3.682778e-01 -3.825035e-01 -2.310749e-02 -3.343974e-01 -3.499866e-01 -3.646424e-01 -3.557156e-01 -3.024186e-01 -8.873216e-03 -1.954864e-02 -3.568847e-01 -3.929084e-01 -4.065661e-01 -3.983497e-01 -3.469925e-01 -4.760437e-02 -5.652804e-02 -4.230802e-01 -4.680858e-01 -4.831332e-01 -4.826075e-01 -4.353125e-01 -1.200640e-01 -7.895650e-02 -5.109691e-01 -5.570043e-01 -5.700818e-01 -5.697697e-01 -5.296066e-01 -1.773939e-01 -1.156948e-01 -5.932090e-01 -6.502550e-01 -6.632078e-01 -6.650087e-01 -6.371107e-01 -2.771020e-01 -1.804939e-01 -6.720701e-01 -7.287022e-01 -7.349210e-01 -7.320163e-01 -6.914974e-01 -3.025579e-01 -2.416310e-01 -7.600690e-01 -8.157030e-01 -8.210181e-01 -8.169327e-01 -7.768171e-01 -3.652134e-01 -2.571217e-01 -7.825152e-01 -8.445277e-01 -8.504163e-01 -8.430056e-01 -8.042055e-01 -4.138775e-01
